〆切り	-5.514513277976531
あ	-5.043732201287887
ああ	-4.266646704768903
あいつ	-5.429083082651904
あいにく	-6.274181122666161
あかぎれ	-6.876241113994124
あからさま	-5.97315112700218
あがく	-6.5752111183301425
あくせく	-5.9219986045547985
あくどい	-6.5752111183301425
あくび	-6.399119859274461
あくまで	-4.5602707685372055
あく抜き	-6.274181122666161
あぐら	-6.399119859274461
あけび	-6.399119859274461
あご	-5.112813120431186
あさって	-5.9219986045547985
あさり	-5.533818433171917
あざわらう	-6.399119859274461
あしらう	-6.09808986361048
あじさい	-5.834848428835898
あずき色	-6.876241113994124
あそこ	-4.424454678469833
あたかも	-5.357727174116236
あたし	-2.5896948304774265
あたふた	-6.399119859274461
あたりめ	-6.876241113994124
あだな	-5.597487513041294
あちこち	-4.664053509590166
あちら	-4.7148731117591485
あっ	-4.031143073979867
あっけ	-6.399119859274461
あっさり	-5.5752111183301425
あっち	-4.7148731117591485
あっぱれ	-6.5752111183301425
あっぷあっぷ	-6.876241113994124
あてがう	-5.9219986045547985
あどけない	-6.5752111183301425
あながち	-6.031143073979867
あなた任せ	-6.876241113994124
あの	-1.9648224741499525
あの世	-5.5752111183301425
あばら	-6.399119859274461
あばら骨	-5.97315112700218
あひる	-5.97315112700218
あぶく	-5.242772658414537
あぶく銭	-6.876241113994124
あぶら虫	-5.876241113994124
あぶり出し	-6.876241113994124
あぶれる	-6.5752111183301425
あべこべ	-6.876241113994124
あみだくじ	-6.399119859274461
あめんぼ	-6.876241113994124
あやかる	-6.031143073979867
あやす	-6.09808986361048
あやふや	-5.730113078315886
あやめ	-6.876241113994124
あら	-4.91719972167303
あらまし	-6.274181122666161
あらゆる	-4.811783124767205
あられ	-6.399119859274461
ありあり	-6.876241113994124
ありがた迷惑	-4.65352464284654
ありったけ	-6.177271109658105
ありつく	-6.876241113994124
ありのまま	-5.834848428835898
ありふれる	-5.762297761687287
あり合わせ	-6.876241113994124
ある	-2.0932170137919854
あるいは	-3.334412347212811
ある限り	-4.287409388399916
あれ	-3.6961152388300693
あれこれ	-5.296457517377314
あれよあれよ	-3.6961152388300693
あわて者	-6.876241113994124
あわや	-6.876241113994124
あわよくば	-5.876241113994124
あんかけ	-5.97315112700218
あんぐり	-6.5752111183301425
あんこ	-5.700149854938442
あんこう	-6.876241113994124
あんな	-4.64579219261585
あんぽんたん	-6.876241113994124
あんまり	-3.2717990477334
あんまん	-6.274181122666161
あんみつ	-6.399119859274461
あ然	-6.177271109658105
いいえ	-5.296457517377314
いい気	-3.3687900530921535
いえ	-5.151965244393335
いか	-5.533818433171917
いかが	-5.043732201287887
いかがわしい	-6.09808986361048
いかさま	-6.274181122666161
いかす	-4.481789433167907
いかつい	-6.031143073979867
いかなる	-5.413843116095167
いかに	-4.357727174116236
いかにも	-4.357727174116236
いかほど	-5.533818433171917
いかり	-4.730113078315886
いかれる	-2.46183606123524
いがみ合う	-6.876241113994124
いが栗	-6.5752111183301425
いきさつ	-4.834848428835898
いきなり	-4.456285365504366
いくつ	-3.8174356273182166
いくら	-4.281848563618697
