videoid,auto,sub,nsub,categories,duration,view_count,upload_date,channel_id,uploader_id,language
4H6c_u5mmSo,True,True,1,People & Blogs,58,91,20230905,UC0DKoeRmhzPE34YMxG31TmQ,@ShirotoSato,ja
4h6g3dssGIw,True,True,1,Howto & Style,138,178,20220505,UCyL1GatY9Ga6x7pHLk2vHeg,@nufufu2,ja
4h6HuIo7ftE,True,True,1,People & Blogs,151,53,20221203,UC1wL4UuQ9A9HDITdwz1imQQ,@vantagepointjp,ja
4h6mBVT3jhk,True,True,1,People & Blogs,591,1056,20210613,UCrC7ulfCKmFr0OMrRlj2oUg,@MindWorkout101,ja
-4h6teAua5g,True,True,14,Howto & Style,481,386,20221202,UCueplX-9reItLXhWjhmon1Q,@Skywave400LTDABS,ja
4H6ZLqYg7eY,True,True,1,Howto & Style,1766,181,20230702,UCASliASL93lb8fdnpFiE3eQ,@microsoftjapanvideos,ja
4h7iwI0i1Lo,True,True,12,People & Blogs,502,7224,20210319,UCtmX0fdBSiKUpVI2daVRHhA,@ayahayac,ja
4h_7KF82RYo,True,True,2,People & Blogs,594,149,20211006,UCivUTlbWANCTOUKy8U2Yj-w,@manchan4000,ja
_4-h7S0SxWs,True,True,13,People & Blogs,556,4889,20221209,UCtmX0fdBSiKUpVI2daVRHhA,@ayahayac,ja
4h7x84YB3Nc,True,True,2,Entertainment,263,1913,20230117,UC5p_cdXRyFJOBO2so0EETNw,@jhtoshichan,ja
4H_8BZPJJ5U,True,True,6,Nonprofits & Activism,169,163,20210916,UCXpqUIDFd-Y7P7rz0ESPGaA,@Canchiinvideo,ja
4h8H1jTHtDk,True,True,2,Gaming,1929,4485,20230801,UC51BDrBqovsPChpAZrXSHig,@hagureyuta14,ja
4H8ICU1QcEU,True,True,1,Entertainment,211,102803,20171219,UCr-QcqNToYablI-jU2VPVSw,@kumamiki921,ja
4h8mxs9_bKY,True,True,1,Education,1380,341,20220718,UCBLbJ8FUgtvgv6hKIoPXyaw,@coral_15,ja
4H8PfPpQ9k4,True,True,1,Autos & Vehicles,311,256525,20200618,UCaNExF4naoLkHm11ICCJCWg,@wans,ja
4H8xiZl7LUo,True,True,2,Education,491,10164,20210301,UCoWXwUxg_jW-1GjpDTKsJsg,@Soobtube,ja
4h9BFqZLDzM,True,True,5,Entertainment,694,4873,20230228,UCBkHsc9tyEKhtrSy94c2UPA,@sakusui_,ja
4H9Np5GXyvo,True,True,2,People & Blogs,431,1789489,20170818,UCdqmGeaJIczU3-ZTdBv7JaQ,@mmkemio,ja
4HA1dZqpYeo,True,True,1,Howto & Style,634,10113,20211206,UC910AJLQ-wUP7G0zd18pY5Q,@hyakkini,ja
4Ha5dNGFGAw,True,True,1,Howto & Style,123,6818,20201031,UCwNDOWII3EXbHadtNVcLrRg,@tajimatool5768,ja
4ha82KYh57w,True,True,1,Gaming,362,25,20230507,UCgkNftaWo8-7d_gDC6g6DAQ,@piidq,ja
4hACr10Pi98,True,True,1,Gaming,555,97,20230318,UC2fl6sEACgYyrAjnVtkJaFA,@CFuture,ja
4HaEsZpIF9Y,True,True,13,Sports,1263,2121,20220226,UCqbfxun9QHHmcrUrzMWwZlQ,@fu-min,ja
4HalYl-SVMc,True,True,1,News & Politics,66,1340,20211027,UCShAseGI8Ncv4oerrH2xfRw,@user-yq6xq5re2h,ja
4hantyaYGoU,True,True,4,People & Blogs,461,4528,20230904,UCGFq1P6PEZHgXumDBwvR0rg,@mottinvlog,ja
4haq9mM-_Ng,True,True,2,Entertainment,71,2993,20170929,UCFZlEBdM5tAK6WKzuirurPA,@user-sm6gp2by7w,ja
4HaWHJ-B5d4,True,True,2,Entertainment,2020,5041,20230729,UCT3quuor-U9jNGDM7jINZcw,@akanebungu,ja
4hbcj4mVm7M,True,True,2,People & Blogs,294,813,20230519,UCXFZ2b9vthE6NhoWU63JyOQ,@MANAMISAKURAI,ja
4HbCjYhrKL4,True,True,10,Autos & Vehicles,730,2127,20220507,UCobBT_HN4kMl_0cGggv-HFQ,@user-tu7hc5hl3y,ja
4hB-gYWnZn0,True,True,1,Entertainment,356,88,20230903,UC9Pk5-OwKuz-Uii7RIIU4dA,@mtrostar,ja
4HbKp_hK8A0,True,True,2,Science & Technology,3495,142,20210311,UC3VHyKjqgTGSfRMVS1qET-A,@kosmosebi,ja
4HbSrhmnBwI,True,True,2,Howto & Style,547,25333,20220708,UCko8fM0dESSekdBBYl7maEg,@BlowPlanning,ja
4HC31rUYslE,True,True,1,People & Blogs,456,49,20190921,UCZON7uuiXaxWVBDx_k-T8-g,@user-td3tb1tk4j,ja
4hc8bDxjFPE,True,True,1,People & Blogs,50,36,20210723,UCzO6VaQQOB4As8m-RukAM1A,@machidayaCH,ja
4hcb0hviZ0M,True,True,1,Howto & Style,490,15751,20181102,UCgfBCWk4luXcRLycEqfIxIA,@sleepfreaks,ja
4H_CgLlTi_E,True,True,2,Education,396,13042,20220125,UC-OQ5bos-1a70cZvYKUoxPg,@PrimaBallettKlasse,ja
4HcLCXIr-bQ,True,True,1,Autos & Vehicles,1039,386,20220303,UCuzdGG3r5BW7KiJ9Qt0caTA,@arakifunkeymachine,ja
4HcPZoQEHtA,True,True,2,People & Blogs,669,2,20230812,UCe0NILrQN9afPVoh9FzH2Nw,@GOROGOROGAMECH.-ue8yx,ja
4HCQjofxLlg,True,True,1,Howto & Style,536,98,20210610,UCgBUPCItv7Q5ZXxS-b1KFsw,@JCAM.A2M,ja
4Hctkx430ss,True,True,1,Howto & Style,389,11725,20200612,UCWXGJa4u7SipjGHBNKRlU6w,@tabeyasediet,ja
4Hcuk69k750,True,True,15,Howto & Style,536,46959,20210207,UCwaVtM3p-rjIL9X-lsfb9Ow,@aoi_kyushoku,ja
4hcxtf_-EMY,True,True,1,Education,187,5094,20180315,UCDg-0hu9a3gm5ujdhJHl4lw,@jmooc1375,ja
4hD1t4LC038,True,True,1,Comedy,7414,209,20210928,UCewCQFm7cSG6t_w2NKfarCw,@gekidantaihen,ja
4hDArmv7q1c,True,True,9,Howto & Style,671,1019,20221118,UCj25JG07OA8K4NZ3IadBo_A,@TAINOSUKE,ja
4HDl6-sesw4,True,True,1,People & Blogs,457,70,20190522,UCZON7uuiXaxWVBDx_k-T8-g,@user-td3tb1tk4j,ja
4hDOG8xfiGg,True,True,19,Autos & Vehicles,1466,111796,20230325,UCGK4SRrbm8H21O_ktPRbKMg,@tj-campingcar-channel,ja
4hdtVO6_6eQ,True,True,4,Education,214,375,20201116,UCmTefLbkYHUajpDkxRFSFzA,@japaneseteachermorris,ja
4Hdv42kGoWw,True,True,1,People & Blogs,268,1,20180715,UCnUefU-Y-h0uIcinUSoZXEw,@chikosato7197,ja
4hEDyOk0SlY,True,True,1,Education,1930,1869,20220701,UCZGn6iEZ7_XFU0ATqdMpoCQ,@donguri-handle,ja
4hEfErW7xxI,True,True,2,Film & Animation,705,4717,20200818,UCjchCshiEoF4hHeklIOJTJw,@jhon_jhonTV,ja
4He-gYMI-Hw,True,True,109,Entertainment,138,434915,20211015,UCVAv25IAl9_VYxPZeH7Fdyg,@WeatherNewFans,ja
4hE_LZul374,True,True,1,Howto & Style,83,124,20221105,UCLBQOjl7xzV0Vwk6Q0hpmHQ,@makka33333,ja
4hEN2tKuZbU,True,True,10,Howto & Style,1055,21943,20230221,UCGOP_larvjVfldfFAG0CP1w,@bonsai_q,ja
4HF4xcWb4n8,True,True,13,Howto & Style,1440,31860,20200801,UCCRjKnHPW6epKa1d7mAGHMw,@tutorialforbeginners9595,ja
4Hf8z-ccqBk,True,True,1,Nonprofits & Activism,15,1415646,20210513,UCa-uSbMZlJ2Brr26emQ4k-A,@zenginkyo-movie,ja
4hfh5tWp-kY,True,True,1,Education,1065,934,20230814,UCKa6jaRaKR9-n-cuWSBKqsA,@LearnJapanesewithNoriko,ja
4HFjFb1x1xQ,True,True,1,Entertainment,512,2632,20230730,UCeEfJU1i569EuBD9D2wggkg,@fugumikan,ja
4hFlU4HN40E,True,True,1,Entertainment,429,5374,20230418,UC0OwfhawleGxoF6pa9I08ug,@HANYUTV,ja
4hfoDDFrbC0,True,True,1,Sports,500,4021,20170526,UCaEN5jSfzOlOS5ad0GQinSg,@rankseeker,ja
4hFpXoCf7zk,True,True,1,Autos & Vehicles,235,578,20230113,UC-y5ZR0jD3_MnLCreWsX1mQ,@user-ge-fal-len_auto,ja
-4hfQlj3hYM,True,True,2,People & Blogs,113,129,20210714,UCNwiA1sXpcoCYQw1d9Ue7Cw,@formosa4027,ja
4hFSvnv55O0,True,True,1,People & Blogs,98,4050,20200930,UCHhNWvrXOJVGZ56kel9wE1g,@user-eg7yl9sp4g,ja
4hfY6afmXlg,True,True,1,People & Blogs,60,20683,20221119,UCTFHqB-XeQIM_VJ-OoyQ_4w,@umechanneru,ja
4HfYYINsNfY,True,True,2,Travel & Events,138,82,20220725,UCiA_HzwPP3wVSPxaVqVYnhQ,@itareal,ja
4Hg76Y4fsS4,True,True,15,Howto & Style,1495,153873,20211127,UCrAvEPdtrIdB-iCdOBLvlIQ,@happylab-sho,ja
4hGcTTl5vV8,True,True,5,People & Blogs,546,107,20210711,UCzAqEWdJdf0wydWi5TtJZkg,@nikkiyoutube,ja
4hGqQWyxGzA,True,True,1,Howto & Style,106,18012,20191227,UCi-aAvvVNsMgGe871cubYXg,@MyMy-gf1kq,ja
4hH2EvME6Tc,True,True,3,Autos & Vehicles,59,49,20230923,UCcRHMTy5DppFpzFBvFv7QQw,@VietnamBike,ja
4Hh6DP4bNOE,True,True,1,People & Blogs,197,705,20210822,UCXSI7OrQ00MqTsbUXNugruQ,@user-tv2fu9oq7z,ja
4hh6mDRsCDc,True,True,1,People & Blogs,619,18,20230407,UCTVUURg6Ee4hrdiEQrjgZ7g,@user-lk9sp2dz8e,ja
4h-haUJVgek,True,True,1,Science & Technology,698,824,20220130,UCqDbabH19Dp9c20_zX05gjA,@YokkunYukkuri,ja
4HhCcHj5bNc,True,True,1,Howto & Style,54,124498,20111215,UCX7ZVAfq2MR14FJuJbFSYVg,@tontantin,ja
4HhDKobvQAY,True,True,1,Gaming,432,506,20230422,UCAvSLMPBAMk0u7357wU6izw,@user-Steam_Ally,ja
4HhFJ3KFvmo,True,True,10,Autos & Vehicles,175,15006,20200921,UCBBb0M6xeRSrZNSsYk_Q_KQ,@t.sawayama,ja
4HH-hR0gxH0,True,True,1,People & Blogs,280,70,20210702,UCPtBCiFhkj1lkaurZsoz64g,@linkagemic,ja
4HHiNYgQUQY,True,True,1,Music,890,3247,20200603,UCGpmvlmkWu2Uq5HwOEZ8yTQ,@takutrumpet,ja
4hIckZhqKdU,True,True,1,Howto & Style,442,119,20220604,UCw4G8l1Zwecoh49B7e4HOIQ,@insharerance,ja
4HIhAA8olu4,True,True,1,People & Blogs,597,94,20230621,UC43v-ytMLNVw2Tn1j39Qdjw,@2-hq1od,ja
4hIktjNf8P8,True,True,1,People & Blogs,85,4359,20141111,UCmE9pBMlkT_2aYlfZb7M4pA,@user-kw3iy2zw9s,ja
4hinAQal_kQ,True,True,1,Entertainment,258,127,20210423,UCghXNJsdcOlL0mxuqkXtnUA,@user-qv7bj1en1f,ja
-4HisUofSiw,True,True,1,Entertainment,157,78,20180818,UCFaKm6n7P0St53bT4CIsVNg,@user-zy2pf7wz3u,ja
4HiZeH1Xnhg,True,True,1,Entertainment,15,3330,20220128,UC5mRbV7Cs1_WjzJRdJEhJFQ,@BBIQOFFICIAL,ja
4Hj61Dnr6jM,True,True,1,Gaming,496,278,20220511,UCPFfhPIXrjU6PmsV-9sehDQ,@haradasenmonka,ja
4Hj6VIJP018,True,True,1,Sports,502,2315,20221222,UC4fZHkieD1O15danoYQ-wvA,@sportshighlight5210,ja
4hJBXSEquF8,True,True,2,Howto & Style,59,111,20210511,UC43QOBZBnZgfexV4mgOhhSA,@user-hm7nr7pt3y,ja
4hjF5kn654o,True,True,1,Autos & Vehicles,286,75,20220222,UCYYPk-ficQU3fssqOPScAbQ,@user-ls3gi1jc4u,ja
4hk56a8-lIU,True,True,1,People & Blogs,338,728,20160419,UCrjqdvmBuC4hK12GzOWqizQ,@ch-en1bo,ja
4HkDExXE5Dg,True,True,2,Education,3864,906,20230406,UC-WLHEdLbQs3xRGXH5XqOcg,@dragonchannel1046,ja
4hKDWvlv91I,True,True,1,Howto & Style,868,10089,20210616,UCluB47fcS-RnvNjPHrXYS5Q,@KAZUCHOCOLATE,ja
4HKhWP0Z7m4,True,True,1,Music,52,486,20230321,UC_VhAYRa3AnCtiYcxpRt-6w,@aomori_shamisen,ja
4HlipfSYYDI,True,True,1,Film & Animation,94,180,20220828,UCxXuSrZJ07C9_xjFjwDtj5A,@user-ws3xq1es6o,ja
4hljf44HM7c,True,True,1,Gaming,256,659,20210905,UCxNboa9uzsiE_1CIOG4cAXQ,@user-rp9lv5uj5l,ja
4hLMflP5Rqg,True,True,1,News & Politics,264,1039,20230805,UCAYv4HhaKcNf81ZmFHdPNcA,@NiikeiNews,ja
4HlMTcGdVNk,True,True,1,People & Blogs,416,53,20220722,UCHRwEUVvKzCUqRDRYpKam6A,@Channel-gc3em,ja
4HLTCDIsbYM,True,True,2,Entertainment,654,2907,20211113,UCzxNaY-sg6Sy3hQBVKII1_Q,@akanetoybox,ja
4HMCAaBsP58,True,True,2,Entertainment,971,9843,20230630,UCiGELTsIkFdsXYh_uhsAW2w,@JapanTV,ja
4hMlc_aV6PE,True,True,1,Howto & Style,671,356,20210526,UCph8werIaTRhfyYOOs2K3fw,@southeast-asia,ja
4hmLsfck1Dk,True,True,5,People & Blogs,561,1527,20210917,UCkPdMcHqk6SgmBNfN5gyx7A,@FUNAP,ja
4HMtYu1lHwk,True,True,1,People & Blogs,222,70,20230414,UC1wL4UuQ9A9HDITdwz1imQQ,@vantagepointjp,ja
4hMZugsYRUM,True,True,1,News & Politics,266,301,20171118,UCHbx6TgAfS45NcHmQ6QEGvw,@fx3028,ja
4HNaWbkP5rQ,True,True,1,People & Blogs,193,22,20180313,UCETsUor_p8MQfMw1tLfZdMQ,@user-xy7mf7br6w,ja
__4HnK6m9s4,True,True,1,Sports,253,810,20230422,UCUovdCw0KBier7IKGJ1cbBg,@hongquyen834,ja
4hnoY5fcLF0,True,True,2,Travel & Events,91,161,20150210,UCuU4lnLfXXBCQiqxw-vQrKg,@discoverosaka-virtualnavig7223,ja
4hNrb07exh8,True,True,1,Nonprofits & Activism,1828,753,20200225,UCRvZiG9UnrXNkd4GtgNDUnA,@MakabeTakashi,ja
4hNYFILh4RI,True,True,1,Autos & Vehicles,323,79586,20150915,UCCtFAElnnGmYMg_aaXI0jwA,@YuzuMitsu,ja
4ho6jMFtQ9Q,True,True,1,Gaming,1547,83,20231019,UCmAyjzB8S0QqcyZcK1PStFg,@bj46-PS5games,ja
4h_o72SimD4,True,True,1,News & Politics,614,2716,20230907,UCJwM14R6-hDj9mIMkr1u8fg,@Kenichiro.saito.thankyou,ja
4HoC_7zd_TU,True,True,8,Howto & Style,3608,15014,20200416,UCa80maL_iSBJobrKpY7zs5A,@neige7,ja
_4HoFlYq7aQ,True,True,1,Entertainment,176,88,20180628,UCtTbxeGThUlSLVJF6amPGkQ,@user-cu3ur9ge1m,ja
4HOIghm_zQk,True,True,1,Entertainment,961,50344,20231027,UCFWXgZp3YUmrhlFipjGZSvw,@shogi-nana,ja
4Hol-1taZwQ,True,True,1,People & Blogs,956,1628,20230101,UCgEySkfppG2TkakFqYMd7sQ,@LightReview,ja
4hOLF_154JE,True,True,1,Entertainment,111,81,20211213,UCQ9XwuGeLPLuwJG56m1wYEA,@letshiroyuki,ja
4hONL3rvNUw,True,True,1,People & Blogs,36,18177,20220601,UCJewyM12ED5D5ir79FuBE5w,@kobatonegames,ja
4hoOjxCIilk,True,True,1,Music,548,45,20220828,UCFCSIP6Q-8F0TtLItvmr9DA,@cigetada,ja
4hoXJ4domx4,True,True,1,News & Politics,48,4140,20230403,UCuTAXTexrhetbOe3zgskJBQ,@ntv_news,ja
4hPd2pDmW7s,True,True,1,People & Blogs,315,578,20221105,UCOTry8rZymfp50noaewyzCQ,@RoyalFamilyJP,ja
4hPf1Z8JG1o,True,True,1,People & Blogs,432,138,20200803,UCf56lSJ9xEeB7JuHycQp2nQ,@user-bh3jb9vv6f,ja
-4HPJ8Zu9aY,True,True,1,Howto & Style,480,3742,20211224,UC7-mynwy0fDG54ENEiJf3hw,@DIYLIFEch,ja
4hPp8kmL8qA,True,True,2,Entertainment,218,1238,20181215,UCdAn8iC_KLn3LAKt20HnF1A,@user-ur1zd3xq5h,ja
4HPUTc6wAE8,True,True,1,People & Blogs,146,72,20220316,UCqdwJq7P328AJmOs1LH6XUA,@NewswitchRadio,ja
4hPwsjOAjcY,True,True,2,Entertainment,76,282,20201223,UCgxYmHKTHBaOkdqzfh0RxSA,@yukinishimoto_sumie,ja
4HPyZVxi2h8,True,True,1,People & Blogs,817,923,20230618,UCQZgFMiwjF5IRAW0k9SULKw,@Hiroki_Vlog,ja
4hqBZlPjlPE,True,True,1,Gaming,1521,87,20190717,UCr4FTXt1M7WGFjRh_jz_saQ,@user-mi3nz7xn2f,ja
4hqgRnCcIZE,True,True,1,Film & Animation,46,74729,20230702,UCh5BfHQi8ng3Qa34jNQr94w,@haripota,ja
4HQiZKPTk7k,True,True,1,People & Blogs,351,49,20220701,UCagTBsrjAdT6up3qWdRvV0g,@tak2997,ja
4hqLDRwsqEQ,True,True,1,Howto & Style,171,1047,20190328,UCSwDbRA8qZ4at9oxxXc-lGg,@user-eq7zt6yq1g,ja
4hRG5IDfBpM,True,True,6,Autos & Vehicles,349,1852,20190221,UCssDW1EcztcJ9ZZXz-PwqXQ,@feelgoodch,ja
4HrvxJlHGOA,True,True,1,Film & Animation,1311,199,20230427,UCXF6YyzbVEvEJSUocDNASaA,@nishikioji,ja
4Hry0hopy34,True,True,1,Howto & Style,631,1022,20200813,UCdI4lAhmHVOCKUHyz2TAz8g,@sachicooking111,ja
4hsBmxd07E8,True,True,23,Education,618,162081,20191106,UCz0jyoxiGw0sRFwBnbpOlGQ,@welderchannel6672,ja
4HSF1Mvp3RY,True,True,2,Howto & Style,802,594899,20200501,UCN22y80QBapMY-u3yUVX8SQ,@WASABI-CHANNEL,ja
4HS_v6iNxs8,True,True,2,Gaming,37846,227,20231103,UCVXhVrY3Qn4iCbpxwilUShw,@user-ru7cg6sq5t,ja
4HT6vujHQO8,True,True,7,People & Blogs,814,305664,20200917,UCM6SJb18voXy12YI0WWvcWQ,@tobalog_toba,ja
4htAgQ219Ks,True,True,2,Howto & Style,428,39,20230815,UCCWy5QjcQhMvJNvFclhs15Q,@TOKYOSLAP,ja
4hTBMzczx5M,True,True,1,Gaming,728,13253,20191013,UCZIKVdr2k-EBLD3_6CCEOmg,@tiisara,ja
4htONp497ro,True,True,1,People & Blogs,96,345,20160922,UC8Zom3yQZjRfZtEu3I1AfBQ,@user-zw8yy5xo9p,ja
4htqoYrOLdo,True,True,1,Education,666,793,20220114,UCAExRQlRIGVDl0EBgJ2KIrg,@aroma-school,ja
4HtU3fDy6Tc,True,True,1,Science & Technology,175,625,20220816,UCY3pZnAOK9sShGoi6jBgZlg,@cybozu9635,ja
4Hty4b_eiGA,True,True,1,Sports,458,179,20230603,UCUs13aVagkQSczH_BEHzUeg,@kuratateo,ja
_4HTYrjmXUk,True,True,1,Entertainment,323,637,20220509,UCNVrK2E6Qo2Rf8h186Ouv2Q,@Channel-np5hs,ja
4hu2QU_45UU,True,True,7,Autos & Vehicles,476,12052,20230528,UCasZg1B6je1grL9mdjDpzNA,@user-vt7gi7zx3b,ja
4HUpBQq0sLQ,True,True,1,People & Blogs,615,66,20230524,UCANtUAJdk1uWGppvN90eASw,@user-hs9is5ob4y,ja
4HuvGwnjriI,True,True,1,Entertainment,93,64,20220613,UCTDg9ct7-lGFrdPr8hr9tEQ,@weathernewseveryday1980,ja
4HuYOlwO6Ek,True,True,1,Entertainment,72,78,20190324,UCoYnJIdBUapsXxzB8Js3z7A,@CHANNELGO-fv6sp,ja
4HvbpbrQKE8,True,True,1,Gaming,2377,645,20191217,UCr4FTXt1M7WGFjRh_jz_saQ,@user-mi3nz7xn2f,ja
4Hvn3nrPM-g,True,True,1,Education,128,1241,20200830,UCuHyy4Yis7hcj-5zQDVtmQQ,@juria-church,ja
4hvt84tEJrs,True,True,1,People & Blogs,336,17955,20211119,UC8ehQfGQE4VpfWLnPtNzE-A,@Claire-Kureru,ja
4hVUIGwteRI,True,True,2,Entertainment,461,654,20211101,UCBlMUl8igUl7etCOvNYYiXA,@yeahfumi,ja
4hWBpP0pnF8,True,True,1,Education,304,11810,20190403,UCvfzpKuUGc-D3z2x5roPG5A,@user-kz1xu6su9r,ja
4hweJxAe2SI,True,True,2,Howto & Style,531,12134,20230519,UCko8fM0dESSekdBBYl7maEg,@BlowPlanning,ja
4hWIIhmWVJQ,True,True,11,Howto & Style,1615,56239,20220713,UCGOP_larvjVfldfFAG0CP1w,@bonsai_q,ja
4hwlVghOYoI,True,True,1,Entertainment,138,720,20210729,UCbXuS6aUJjccY-scGaR5OBA,@user-sn8vf4hh5s,ja
4hwtsKRM8SI,True,True,1,Entertainment,185,119,20190409,UCdsZsV9HZ_UEQhrisasXqXQ,@cybernomade,ja
4hwvvXov_Rk,True,True,1,Sports,148,3079,20210401,UCTrLRc_hfIB71W1X4reZZng,@toarugrampus,ja
4Hx0i-59WpU,True,True,1,Howto & Style,756,12076,20200704,UCLKxxvYLzkqTGjMNRiIRLSg,@user-el2rg9nr3b,ja
4HXCDMnwfkQ,True,True,8,Autos & Vehicles,1087,56403,20221014,UCZBH6TFu4n0el2PeVi4iUfw,@Milton001,ja
4hxESHOKAao,True,True,1,Education,157,2867,20190325,UCXqDkHbeOyJ3F5543GLQrYg,@DoctorMateTV,ja
4HXownibDjs,True,True,1,Autos & Vehicles,434,747,20210818,UC2688DyNXcPRrUaLIJ49uhw,@JBNCars,ja
4hY86AtAws4,True,True,1,Entertainment,63,10480,20200626,UCX7ZVAfq2MR14FJuJbFSYVg,@tontantin,ja
4hYJhPkmfaE,True,True,1,Entertainment,1626,912,20220223,UCOqWBd5D228OKkDJag1BDiA,@user-fv1yi4lf7l,ja
4H-YPFk1LO4,True,True,2,Pets & Animals,48,125,20230816,UCNxWfRyqdnwlSuqyPCj7eqg,@Mr._Pat_Sparrow,ja
4-HYR0ztYWU,True,True,1,Education,235,101,20201225,UC-Be6mK0JKWuN8w5jwMdg-g,@sunagawa4399,ja
4hY_r8n5WBI,True,True,1,Howto & Style,987,871,20230210,UCR6S_E8gG43nLk0WnruOINg,@cinderella_shoes,ja
4_Hyru0Zuic,True,True,4,Entertainment,1570,171108,20180509,UCgo9Id47c2uU1ugArpK7lUw,@-scramblegum-official7714,ja
4h_yuyBztLM,True,True,37,Travel & Events,925,30173,20211205,UCmaqQnJQLBj186fXeIMfYIg,@tripbrothers--6892,ja
4hyWdm2MdPw,True,True,1,People & Blogs,1280,104,20220213,UCJABk0D0sm_q8obUkOFXXXg,@user-sk6bz7rf3e,ja
4hyWlx3aEHM,True,True,1,Film & Animation,560,105,20230517,UCE5LnohtY1Z00jI6PbCiC8Q,@Cryshow_CINEMA_review,ja
4hZ484I2t0M,True,True,1,Gaming,782,5922,20220316,UC0P3fkB03CTCfADNoKobFSw,@KisukeGame,ja
4hZ69nAY3wI,True,True,1,Entertainment,412,88,20221030,UCX0wEGfyk4fbGMMy2PaE0jw,@supaigareid,ja
4hZciwfUvGI,True,True,1,Travel & Events,816,4902,20231007,UCgSiiOoVWDzjX0wL0cBl-_w,@gachinko-mile,ja
4HzepESZ3Uw,True,True,2,Entertainment,553,126690,20210615,UCqRSP-xgRdxIcHsai3tfoww,@animecha-G,ja
4HZFvkTie-I,True,True,1,Gaming,624,9067,20230114,UCOowZVy2dQXkdqzrlSo9ASw,@hattori2021,ja
4hzhPDKpiF8,True,True,1,Howto & Style,74,1577,20230323,UCYtdGqRhfUG69GlOj1jdi5w,@Microsoft365Japan,ja
4HZIKzKo-zY,True,True,3,Music,257,254576,20181115,UCsiKFVHkQSMlSe0vaCG0anw,@HoshinoMea,ja
4HzJm-CwUv0,True,True,1,News & Politics,333,72,20160704,UCcJ205jnvl_XJcohnwFTrmw,@KuPeMayonese2010,ja
4H_zmweeOgs,True,True,1,Howto & Style,817,14241,20230628,UCOUN8nCxNNQwvPSi2G5wj4Q,@ta-ra,ja
4hZP4E3SRlk,True,True,1,Film & Animation,626,53,20230114,UCLZdoFLTu9YwBjOx0dNJlsQ,@user-eh5wd5nd5s,ja
4HZRp03xVLk,True,True,17,Education,526,36191,20230825,UCGdGyJ6N07dvumQSTOCEOQg,@Y_Eschool,ja
4hZSxToq3To,True,True,1,Education,16,138,20230414,UC_6WUqTCidvBjQ4ZmREoFoQ,@toeic8,ja
4i0_hVhQmvk,True,True,2,Gaming,7880,8,20231010,UCup1gzrD_P5iXfy9UrJePNQ,@user-by2mw8bo2f,ja
4I-0PIlTLaU,True,True,1,People & Blogs,1283,3241,20221226,UC4gybivkil96nfhO7uHYlBQ,@user-jd2cs4kx6m,ja
4I1DZtQKISs,True,True,1,Entertainment,55,346,20230621,UCLicjLp7vUtAczz6Su1-X_A,@yaesaka46,ja
-4i1GiR4KIc,True,True,13,Film & Animation,365,122201,20190415,UCvXMQiDbOh6T4WviiVi57NQ,@bearfamilytoys,ja
4I1vLvntTkk,True,True,2,Howto & Style,817,211206,20200126,UCsWTZ4nYODCwlE8rdv7DZzA,@mofmof-investor,ja
4i25T25yDpI,True,True,1,Music,214,40,20230205,UCVSA8geBPxnrQP57tHDwTlA,@siropan33_you,ja
4I4xw6qb160,True,True,2,News & Politics,186,402,20200909,UCW3hmmS6SQiUzX88AYPRwyA,@OTOTABIwithOgaway,ja
4i4zjaZxlAE,True,True,2,Howto & Style,796,22212,20220215,UCN22y80QBapMY-u3yUVX8SQ,@WASABI-CHANNEL,ja
4I59jiF5uYI,True,True,4,Howto & Style,329,194714,20141010,UC__AsSnEuyVgO9TWvZE_ziA,@SekineRisa,ja
4i5c3vtDkIg,True,True,1,Entertainment,2027,48768,20200915,UCbTpa2c-Q05uRPtLm0MJgpw,@starseed-channel,ja
4i_5CO3Fzyk,True,True,1,Howto & Style,209,38,20180331,UC-yKrYTQTrz51lvbgpHcekg,@ai3906,ja
4I5QPV0HJBw,True,True,1,Sports,1931,1160,20200406,UCa597YmDdJuKQ2U30YpqtuQ,@atsuhisafutamura7361,ja
4i5XlOf3U6c,True,True,1,Gaming,137,7771,20180530,UCQMzgH-UihyP7Av0SMshr1Q,@BuppaGame,ja
4i67JX3riwk,True,True,1,Howto & Style,85,195,20170411,UCo6yXvWNPchOc8FoeE-OIlQ,@gracemeg1962,ja
4i69TrdbWEw,True,True,1,Travel & Events,18,43690,20231011,UCZ1uuJFgIuxyZJW4sv5Q4AA,@soramusume,ja
4i6DQBgWk4U,True,True,1,Science & Technology,840,1544,20190907,UCXmGAuzPP6TzW23BbXaCFCQ,@mayhappy6164,ja
4i6h3tNp8KQ,True,True,1,Science & Technology,511,126,20210511,UC3e5pxjElT8WFnN4zcAt7tg,@user-lp5bm7np1y,ja
4i6OkoCdp0w,True,True,2,Education,484,19742,20221013,UCY_A5AgBCoQxkERospcZ90A,@shin2089,ja
4i6pRvfulGE,True,True,1,Autos & Vehicles,621,5037,20230621,UCpSYVCmO3YwV_n6oQuwejOQ,@user-hj3dn3my6j,ja
4i6UKkj57j0,True,True,1,Entertainment,15,1632,20201009,UC5mRbV7Cs1_WjzJRdJEhJFQ,@BBIQOFFICIAL,ja
4I7e3eXvCPw,True,True,1,Pets & Animals,403,382,20211106,UCsr5DiV7h5-rl7pzzbv7pvQ,@nekoniwa.catiolife,ja
